customer_id,signup_date,snapshot_date,plan_type,plan_price,city,tenure_months,tenure_days,logins_last_7d,logins_last_30d,logins_per_month_avg,orders_total,orders_last_30d,avg_order_value,total_spend,support_tickets_total,support_tickets_last_30d,items_skipped_total,items_skipped_last_3_boxes,nps_score,days_since_last_login,days_since_last_order,churn_30d,churn_date,cancel_reason
SC-103191,2023-12-27,2024-01-15,basic,29.99,Los Angeles,0.6,19,3,2,6,1,1,72.06,72.06,1,0,0,1,,3,8,0,,
SC-103192,2023-11-19,2024-01-15,family,79.99,Houston,1.9,57,2,2,5,2,1,93.62,187.24,0,1,0,0,5.0,6,13,0,,
SC-103193,2022-07-31,2024-01-15,basic,29.99,Austin,17.8,533,1,1,5,20,0,66.62,1332.31,11,3,4,1,4.0,19,60,1,2024-02-05,too_expensive
SC-103194,2023-06-10,2024-01-15,premium,49.99,Austin,7.3,219,0,2,0,8,2,47.46,379.67,3,0,2,0,5.0,34,139,1,2024-02-13,found_alternative
SC-103195,2023-12-25,2024-01-15,premium,49.99,San Antonio,0.7,21,0,14,9,1,1,46.46,46.46,0,0,0,0,,3,7,0,,
SC-103196,2023-08-28,2024-01-15,basic,29.99,Chicago,4.7,140,4,7,3,20,1,31.19,623.84,2,0,0,1,,59,20,0,,
SC-103197,2023-11-28,2024-01-15,basic,29.99,Austin,1.6,48,0,3,8,2,0,34.42,68.83,1,0,0,0,,3,48,0,,
SC-103198,2023-07-08,2024-01-15,premium,49.99,New York,6.4,191,2,3,5,5,0,32.71,163.54,2,0,0,0,,3,6,0,,
SC-103199,2022-06-15,2024-01-15,basic,29.99,Chicago,19.3,579,0,9,6,33,0,78.59,2593.33,1,0,0,0,,5,6,0,,
SC-103200,2023-06-26,2024-01-15,basic,29.99,Chicago,6.8,203,1,5,7,6,2,115.95,695.69,0,1,0,0,5.0,31,20,0,,
SC-103201,2023-11-14,2024-01-15,premium,49.99,San Diego,2.1,62,1,1,5,1,1,64.8,64.8,0,0,0,1,10.0,10,29,0,,
SC-103202,2023-12-07,2024-01-15,premium,49.99,Denver,1.3,39,0,3,0,1,1,60.77,60.77,1,0,0,0,1.0,39,39,0,,
SC-103203,2023-11-07,2024-01-15,family,79.99,Houston,2.3,69,2,0,1,2,0,19.7,39.41,1,1,1,1,5.0,21,67,1,2024-01-17,quality_issues
SC-103204,2023-12-25,2024-01-15,basic,29.99,Portland,0.7,21,1,4,13,0,0,44.91,0.0,0,0,0,1,7.0,1,21,0,,
SC-103205,2024-01-03,2024-01-15,basic,29.99,Chicago,0.4,12,1,2,0,0,1,36.07,0.0,0,0,0,0,6.0,0,11,0,,
SC-103206,2022-03-21,2024-01-15,basic,29.99,San Jose,22.2,665,0,5,6,22,2,95.72,2105.81,1,1,0,0,10.0,4,42,0,,
SC-103207,2023-02-24,2024-01-15,basic,29.99,Houston,10.8,325,0,4,2,9,0,35.48,319.29,2,0,4,1,7.0,3,23,0,,
SC-103208,2023-05-05,2024-01-15,premium,49.99,Austin,8.5,255,0,4,8,17,1,43.69,742.77,1,0,4,2,8.0,12,4,0,,
SC-103209,2022-09-20,2024-01-15,premium,49.99,Phoenix,16.1,482,1,4,7,16,1,55.35,885.67,2,1,2,0,7.0,2,37,0,,
SC-103210,2023-10-21,2024-01-15,family,79.99,Los Angeles,2.9,86,1,3,3,3,1,51.33,153.99,0,0,0,1,,2,39,0,,
SC-103211,2023-11-22,2024-01-15,basic,29.99,Chicago,1.8,54,2,7,3,1,3,35.15,35.15,1,0,0,0,8.0,7,27,0,,
SC-103212,2022-01-01,2024-01-15,premium,49.99,Philadelphia,24.8,744,5,5,8,29,3,31.57,915.56,4,0,1,0,8.0,0,43,0,,
SC-103213,2023-12-02,2024-01-15,premium,49.99,Dallas,1.5,44,2,10,8,1,1,30.95,30.95,0,0,0,0,4.0,1,22,0,,
SC-103214,2023-12-01,2024-01-15,basic,29.99,Portland,1.5,45,0,2,6,2,2,29.68,59.35,0,0,0,0,7.0,7,0,0,,
SC-103215,2023-05-29,2024-01-15,basic,29.99,San Jose,7.7,231,0,4,1,9,0,41.14,370.3,6,0,1,1,,54,231,1,2024-01-22,too_expensive
SC-103216,2023-11-19,2024-01-15,premium,49.99,Houston,1.9,57,2,1,5,2,0,30.13,60.27,0,0,0,0,9.0,2,8,0,,
SC-103217,2023-02-06,2024-01-15,premium,49.99,San Jose,11.4,343,0,8,5,10,0,38.81,388.12,5,1,1,0,5.0,8,6,0,,
SC-103218,2023-10-09,2024-01-15,basic,29.99,New York,3.3,98,0,7,6,3,1,44.41,133.24,0,0,3,0,4.0,3,50,0,,
SC-103219,2022-12-19,2024-01-15,family,79.99,Houston,13.1,392,1,4,5,13,0,35.46,461.01,7,0,0,0,,19,15,0,,
SC-103220,2023-05-04,2024-01-15,basic,29.99,Phoenix,8.5,256,0,1,1,18,0,50.86,915.56,4,0,0,0,9.0,18,0,0,,
SC-103221,2023-11-08,2024-01-15,family,79.99,San Antonio,2.3,68,0,0,4,2,0,42.05,84.1,4,3,0,0,,7,68,1,2024-01-20,found_alternative
SC-103222,2022-01-01,2024-01-15,basic,29.99,San Jose,24.8,744,1,4,5,22,0,66.61,1465.46,4,0,1,0,10.0,9,36,0,,
SC-103223,2022-09-06,2024-01-15,family,79.99,San Jose,16.5,496,0,4,3,16,1,31.08,497.23,4,0,3,0,5.0,6,24,0,,
SC-103224,2023-12-19,2024-01-15,premium,49.99,Chicago,0.9,27,0,7,8,0,1,125.04,0.0,1,1,0,1,5.0,2,2,0,,
SC-103225,2023-02-07,2024-01-15,basic,29.99,Phoenix,11.4,342,0,0,1,10,0,96.51,965.07,8,0,3,2,5.0,3,162,1,2024-01-26,moving
SC-103226,2022-09-21,2024-01-15,premium,49.99,San Antonio,16.0,481,1,7,5,15,0,37.38,560.74,2,0,2,0,6.0,0,4,0,,
SC-103227,2023-12-16,2024-01-15,basic,29.99,Denver,1.0,30,1,2,5,0,0,72.99,0.0,0,0,0,0,10.0,18,22,0,,
SC-103228,2022-02-02,2024-01-15,basic,29.99,Chicago,23.7,712,1,8,2,23,1,41.55,955.67,2,0,4,0,7.0,6,26,0,,
SC-103229,2023-09-25,2024-01-15,basic,29.99,Portland,3.7,112,1,1,3,4,0,99.21,396.86,3,1,1,1,5.0,4,112,1,2024-01-28,moving
SC-103230,2023-03-06,2024-01-15,basic,29.99,Los Angeles,10.5,315,0,9,6,9,0,36.52,328.68,2,1,0,0,9.0,6,23,0,,
SC-103231,2023-08-30,2024-01-15,premium,49.99,Dallas,4.6,138,1,9,6,27,0,45.58,1230.76,2,0,0,0,7.0,4,3,0,,
SC-103232,2023-12-02,2024-01-15,family,79.99,Philadelphia,1.5,44,1,3,2,1,1,43.77,43.77,2,0,0,0,3.0,2,44,1,2024-01-28,found_alternative
SC-103233,2023-03-10,2024-01-15,basic,29.99,San Jose,10.4,311,1,2,3,8,0,111.38,891.06,4,0,1,1,4.0,2,51,1,2024-01-22,moving
SC-103234,2022-08-29,2024-01-15,premium,49.99,Seattle,16.8,504,1,5,8,19,2,46.44,882.4,5,2,2,0,,2,17,0,,
SC-103235,2023-09-04,2024-01-15,premium,49.99,San Antonio,4.4,133,0,1,0,3,0,70.88,212.64,3,0,0,0,,25,8,1,2024-02-05,found_alternative
SC-103236,2023-10-29,2024-01-15,basic,29.99,Houston,2.6,78,1,8,4,2,1,63.06,126.12,1,0,0,0,7.0,10,20,0,,
SC-103237,2022-10-08,2024-01-15,basic,29.99,Dallas,15.5,464,0,6,7,13,2,51.59,670.67,4,1,0,0,5.0,0,24,0,,
SC-103238,2022-01-01,2024-01-15,premium,49.99,Austin,24.8,744,3,2,5,24,0,32.58,781.97,4,1,1,1,5.0,0,55,0,,
SC-103239,2023-12-23,2024-01-15,premium,49.99,Boston,0.8,23,0,0,3,0,1,45.03,0.0,1,0,0,1,4.0,6,1,1,2024-02-03,quality_issues
SC-103240,2022-02-13,2024-01-15,premium,49.99,Portland,23.4,701,0,2,5,24,0,39.78,954.8,4,0,1,0,8.0,14,20,0,,
SC-103241,2023-11-28,2024-01-15,premium,49.99,Dallas,1.6,48,2,2,2,1,0,25.13,25.13,0,0,0,0,8.0,1,29,0,,
SC-103242,2022-01-01,2024-01-15,family,79.99,San Diego,24.8,744,0,2,2,26,0,62.06,1613.59,5,1,1,0,,30,3,0,,
SC-103243,2022-01-01,2024-01-15,premium,49.99,Chicago,24.8,744,0,6,5,24,2,53.48,1283.41,1,0,3,0,4.0,1,8,0,,
SC-103244,2022-02-09,2024-01-15,premium,49.99,Chicago,23.5,705,1,1,4,26,1,35.81,931.09,3,0,0,1,9.0,1,13,0,,
SC-103245,2023-12-09,2024-01-15,premium,49.99,Philadelphia,1.2,37,0,6,7,1,0,26.41,26.41,0,1,0,0,8.0,3,11,0,,
SC-103246,2023-10-25,2024-01-15,premium,49.99,Portland,2.7,82,2,2,3,3,1,69.78,209.35,1,2,1,0,9.0,11,1,0,,
SC-103247,2023-12-07,2024-01-15,family,79.99,Denver,1.3,39,4,4,1,4,1,51.31,205.25,1,0,0,0,1.0,32,19,0,,
SC-103248,2022-12-05,2024-01-15,premium,49.99,Philadelphia,13.5,406,0,2,2,13,0,26.29,341.79,7,0,1,0,10.0,13,15,0,,
SC-103249,2023-06-21,2024-01-15,family,79.99,Houston,6.9,208,3,4,5,5,1,28.29,141.45,2,0,0,0,3.0,4,21,0,,
SC-103250,2023-09-01,2024-01-15,premium,49.99,Phoenix,4.5,136,1,7,8,5,2,91.84,459.18,0,1,0,0,5.0,12,20,0,,
SC-103251,2022-12-12,2024-01-15,basic,29.99,Dallas,13.3,399,0,3,5,15,1,100.16,1502.47,2,0,1,0,9.0,2,4,0,,
SC-103252,2023-08-26,2024-01-15,premium,49.99,Dallas,4.7,142,3,3,3,4,0,33.92,135.69,0,0,1,0,6.0,8,53,0,,
SC-103253,2022-01-01,2024-01-15,basic,29.99,Seattle,24.8,744,0,6,4,29,1,79.16,2295.57,6,1,2,0,8.0,6,6,0,,
SC-103254,2023-12-03,2024-01-15,premium,49.99,Denver,1.4,43,0,5,3,1,1,36.49,36.49,0,0,0,1,9.0,8,7,0,,
SC-103255,2024-01-01,2024-01-15,premium,49.99,Portland,0.5,14,2,8,4,0,2,41.95,0.0,0,1,0,0,3.0,3,14,0,,
SC-103256,2023-11-05,2024-01-15,basic,29.99,Los Angeles,2.4,71,1,3,8,2,2,66.05,132.1,0,2,0,0,10.0,1,46,0,,
SC-103257,2023-11-07,2024-01-15,basic,29.99,Portland,2.3,69,0,3,0,2,0,43.94,87.87,1,0,1,0,6.0,41,6,0,,
SC-103258,2023-10-02,2024-01-15,basic,29.99,San Jose,3.5,105,2,5,3,3,0,50.72,152.15,2,0,0,0,8.0,3,65,0,,
SC-103259,2023-10-19,2024-01-15,basic,29.99,Philadelphia,2.9,88,0,3,0,2,2,32.04,64.08,0,0,0,0,5.0,0,54,0,,
SC-103260,2022-01-01,2024-01-15,family,79.99,Chicago,24.8,744,0,0,7,20,2,57.06,1141.2,8,0,4,0,6.0,21,8,0,,
SC-103261,2023-06-27,2024-01-15,basic,29.99,Austin,6.7,202,0,3,3,7,0,57.59,403.12,3,0,0,0,7.0,5,59,0,,
SC-103262,2023-12-26,2024-01-15,basic,29.99,Boston,0.7,20,1,4,5,0,1,41.73,0.0,0,0,0,0,3.0,4,20,0,,
SC-103263,2023-12-13,2024-01-15,family,79.99,Denver,1.1,33,1,9,6,1,1,71.28,71.28,0,0,0,0,,4,0,0,,
SC-103264,2023-01-08,2024-01-15,premium,49.99,San Jose,12.4,372,2,11,12,12,2,29.73,356.72,2,0,0,0,1.0,0,18,0,,
SC-103265,2023-07-26,2024-01-15,basic,29.99,Chicago,5.8,173,2,8,8,6,1,21.65,129.91,2,1,1,1,3.0,3,3,0,,
SC-103266,2022-06-05,2024-01-15,basic,29.99,San Jose,19.6,589,0,4,5,17,0,76.0,1292.03,4,2,1,0,10.0,13,7,0,,
SC-103267,2023-12-22,2024-01-15,premium,49.99,Denver,0.8,24,0,3,2,0,0,41.29,0.0,0,0,0,1,9.0,3,24,0,,
SC-103268,2023-07-30,2024-01-15,premium,49.99,Houston,5.6,169,1,8,2,6,1,27.49,164.95,2,2,1,0,4.0,6,80,0,,
SC-103269,2022-01-01,2024-01-15,premium,49.99,San Jose,24.8,744,0,11,8,47,1,77.04,3620.98,6,1,1,0,5.0,4,35,0,,
SC-103270,2023-03-29,2024-01-15,premium,49.99,Philadelphia,9.7,292,3,3,6,11,1,25.93,285.19,1,0,0,0,7.0,3,49,0,,
SC-103271,2022-07-08,2024-01-15,premium,49.99,Philadelphia,18.5,556,1,6,5,42,2,48.45,2034.74,1,0,1,0,6.0,0,6,0,,
SC-103272,2023-08-09,2024-01-15,basic,29.99,San Antonio,5.3,159,3,5,5,5,1,75.16,375.79,1,0,0,0,5.0,1,77,0,,
SC-103273,2023-11-20,2024-01-15,premium,49.99,Philadelphia,1.9,56,1,7,7,2,1,56.69,113.39,0,0,0,0,8.0,14,56,0,,
SC-103274,2022-09-10,2024-01-15,basic,29.99,Portland,16.4,492,2,7,10,30,2,67.48,2024.47,7,0,0,0,7.0,1,29,0,,
SC-103275,2023-12-13,2024-01-15,basic,29.99,Phoenix,1.1,33,1,3,3,1,0,80.55,80.55,0,3,0,0,7.0,33,2,1,2024-01-20,not_using
SC-103276,2023-05-19,2024-01-15,basic,29.99,Dallas,8.0,241,2,4,2,9,0,66.74,600.68,3,0,1,0,9.0,34,12,0,,
SC-103277,2023-05-29,2024-01-15,basic,29.99,Portland,7.7,231,3,4,2,16,1,52.5,839.95,0,1,2,0,7.0,26,8,0,,
SC-103278,2023-11-29,2024-01-15,basic,29.99,New York,1.6,47,1,11,7,2,2,51.42,102.84,0,1,0,0,9.0,7,3,0,,
SC-103279,2022-10-25,2024-01-15,basic,29.99,San Antonio,14.9,447,1,2,5,32,1,35.76,1144.45,2,0,3,2,9.0,38,22,0,,
SC-103280,2023-05-26,2024-01-15,basic,29.99,Houston,7.8,234,0,1,3,7,0,52.31,366.14,2,1,0,1,6.0,6,15,1,2024-01-23,not_using
SC-103281,2023-09-21,2024-01-15,basic,29.99,Philadelphia,3.9,116,2,4,4,3,0,40.07,120.21,1,0,0,0,8.0,3,0,0,,
SC-103282,2023-06-24,2024-01-15,basic,29.99,Portland,6.8,205,3,6,14,6,1,30.44,182.66,1,1,0,0,10.0,0,12,0,,
SC-103283,2022-11-12,2024-01-15,premium,49.99,Los Angeles,14.3,429,0,2,3,15,3,50.2,752.93,6,0,1,0,9.0,20,20,0,,
SC-103284,2023-10-23,2024-01-15,premium,49.99,Philadelphia,2.8,84,0,1,1,2,1,51.44,102.89,2,1,1,0,2.0,83,55,1,2024-01-26,moving
SC-103285,2022-12-14,2024-01-15,family,79.99,Phoenix,13.2,397,1,1,0,12,0,49.19,590.29,4,1,0,0,,14,52,1,2024-01-22,not_using
SC-103286,2023-01-04,2024-01-15,basic,29.99,Austin,12.5,376,2,8,5,10,0,30.92,309.23,3,1,2,0,10.0,15,22,0,,
SC-103287,2024-01-08,2024-01-15,basic,29.99,Philadelphia,0.2,7,0,11,7,0,0,72.0,0.0,0,0,0,1,7.0,0,7,0,,
SC-103288,2023-12-10,2024-01-15,basic,29.99,Boston,1.2,36,2,7,7,1,0,70.14,70.14,0,0,0,0,8.0,8,7,0,,
SC-103289,2022-11-03,2024-01-15,premium,49.99,Chicago,14.6,438,0,3,1,15,0,45.22,678.29,7,0,1,0,,0,67,1,2024-01-16,other
SC-103290,2022-11-08,2024-01-15,basic,29.99,San Diego,14.4,433,1,4,9,49,0,51.21,2509.35,8,0,0,0,7.0,2,4,0,,
SC-103291,2023-06-11,2024-01-15,premium,49.99,San Diego,7.3,218,1,2,3,6,0,42.21,253.26,1,0,0,1,8.0,4,79,0,,
SC-103292,2024-01-11,2024-01-15,basic,29.99,San Antonio,0.1,4,1,7,6,0,1,34.75,0.0,0,1,0,1,,4,4,0,,
SC-103293,2023-11-18,2024-01-15,premium,49.99,Portland,1.9,58,3,0,0,1,0,57.42,57.42,2,1,0,0,2.0,40,58,1,2024-02-04,quality_issues
SC-103294,2022-01-01,2024-01-15,basic,29.99,Chicago,24.8,744,3,4,7,22,1,42.85,942.8,5,0,3,0,9.0,0,6,0,,
SC-103295,2024-01-09,2024-01-15,basic,29.99,San Diego,0.2,6,4,11,10,0,4,72.16,0.0,0,0,0,0,6.0,6,6,0,,
SC-103296,2024-01-09,2024-01-15,basic,29.99,New York,0.2,6,0,3,3,0,1,87.28,0.0,0,0,0,1,10.0,6,1,0,,
SC-103297,2022-01-01,2024-01-15,basic,29.99,Austin,24.8,744,1,2,4,29,0,51.13,1482.67,6,1,3,1,7.0,2,3,0,,
SC-103298,2022-01-01,2024-01-15,premium,49.99,Seattle,24.8,744,3,4,6,27,0,38.01,1026.29,4,1,3,1,,11,51,0,,
SC-103299,2023-04-10,2024-01-15,basic,29.99,Phoenix,9.3,280,4,10,6,10,1,32.09,320.87,1,1,0,0,5.0,1,5,0,,
SC-103300,2022-01-01,2024-01-15,basic,29.99,Houston,24.8,744,1,4,3,41,1,40.31,1652.91,5,0,4,0,8.0,11,45,0,,
SC-103301,2023-02-09,2024-01-15,premium,49.99,Boston,11.3,340,1,4,2,12,1,32.98,395.74,0,0,0,0,8.0,0,6,0,,
SC-103302,2022-11-30,2024-01-15,basic,29.99,San Diego,13.7,411,1,5,10,14,2,33.9,474.63,2,1,2,1,,12,0,0,,
SC-103303,2022-05-27,2024-01-15,basic,29.99,Portland,19.9,598,0,9,5,22,0,42.47,934.39,3,1,0,1,4.0,13,2,0,,
SC-103304,2022-05-18,2024-01-15,premium,49.99,Denver,20.2,607,5,5,9,46,0,17.21,791.74,2,1,0,0,10.0,2,10,0,,
SC-103305,2022-01-01,2024-01-15,basic,29.99,Los Angeles,24.8,744,0,5,9,42,2,48.35,2030.59,1,3,1,0,9.0,2,40,0,,
SC-103306,2024-01-15,2024-01-15,basic,29.99,San Diego,0.0,0,1,1,3,0,1,25.74,0.0,0,1,0,0,5.0,0,0,0,,
SC-103307,2023-10-04,2024-01-15,premium,49.99,Dallas,3.4,103,0,5,7,3,0,40.24,120.73,0,0,0,0,8.0,3,2,0,,
SC-103308,2022-01-01,2024-01-15,premium,49.99,San Jose,24.8,744,1,3,5,21,1,28.43,597.01,6,0,2,0,,2,17,0,,
SC-103309,2023-09-07,2024-01-15,family,79.99,Phoenix,4.3,130,2,4,5,13,3,36.4,473.15,0,1,0,0,7.0,0,14,0,,
SC-103310,2022-02-04,2024-01-15,premium,49.99,Chicago,23.7,710,1,3,6,27,1,49.17,1327.67,0,0,4,1,6.0,5,18,0,,
SC-103311,2023-09-14,2024-01-15,family,79.99,San Antonio,4.1,123,2,6,4,9,0,18.69,168.23,0,0,1,0,9.0,1,8,0,,
SC-103312,2023-03-20,2024-01-15,basic,29.99,Boston,10.0,301,2,3,0,11,1,43.77,481.49,4,0,1,0,10.0,2,2,0,,
SC-103313,2023-12-20,2024-01-15,family,79.99,San Diego,0.9,26,0,3,0,0,0,33.33,0.0,2,1,0,1,,11,26,1,2024-02-05,quality_issues
SC-103314,2023-11-09,2024-01-15,basic,29.99,Houston,2.2,67,2,3,3,1,0,32.24,32.24,0,1,0,1,5.0,0,13,0,,
SC-103315,2023-07-24,2024-01-15,family,79.99,Dallas,5.8,175,1,7,2,12,1,30.95,371.35,0,0,0,1,,4,103,0,,
SC-103316,2022-01-01,2024-01-15,premium,49.99,Philadelphia,24.8,744,0,3,6,27,0,18.21,491.55,3,1,1,0,,3,40,0,,
SC-103317,2022-11-21,2024-01-15,basic,29.99,San Jose,14.0,420,0,1,2,13,0,34.56,449.31,3,0,1,0,,13,11,0,,
SC-103318,2022-07-21,2024-01-15,premium,49.99,Portland,18.1,543,2,1,7,21,1,43.0,902.97,0,0,0,0,10.0,9,1,0,,
SC-103319,2024-01-03,2024-01-15,basic,29.99,San Diego,0.4,12,0,2,4,0,0,37.78,0.0,0,1,0,0,,8,12,1,2024-01-20,too_expensive
SC-103320,2023-02-09,2024-01-15,family,79.99,Chicago,11.3,340,2,4,7,11,0,57.51,632.56,0,0,0,0,10.0,12,38,0,,
SC-103321,2023-09-14,2024-01-15,basic,29.99,Boston,4.1,123,1,4,5,4,0,64.95,259.79,0,0,0,0,,11,22,0,,
SC-103322,2023-09-11,2024-01-15,family,79.99,New York,4.2,126,0,6,5,3,2,40.32,120.97,0,0,0,0,9.0,14,3,0,,
SC-103323,2023-04-15,2024-01-15,basic,29.99,Austin,9.2,275,0,3,1,9,1,81.08,729.74,2,2,1,1,8.0,3,47,0,,
SC-103324,2023-03-13,2024-01-15,family,79.99,Boston,10.3,308,1,11,4,9,1,33.78,304.02,0,0,0,0,6.0,14,7,0,,
SC-103325,2022-02-19,2024-01-15,basic,29.99,Denver,23.2,695,1,3,7,21,0,59.66,1252.94,5,1,1,0,3.0,5,8,0,,
SC-103326,2023-04-13,2024-01-15,basic,29.99,Phoenix,9.2,277,0,5,4,9,0,52.58,473.2,0,0,0,0,10.0,6,15,0,,
SC-103327,2022-01-01,2024-01-15,basic,29.99,San Diego,24.8,744,1,1,2,46,2,18.83,866.16,4,0,2,0,6.0,0,62,0,,
SC-103328,2022-12-09,2024-01-15,premium,49.99,Austin,13.4,402,2,8,6,31,0,30.38,941.83,3,1,1,0,,6,18,0,,
SC-103329,2023-04-29,2024-01-15,basic,29.99,New York,8.7,261,1,4,7,8,0,64.86,518.9,1,0,0,0,8.0,5,6,0,,
SC-103330,2023-05-14,2024-01-15,family,79.99,San Antonio,8.2,246,1,6,9,6,0,56.59,339.55,1,0,0,0,6.0,0,0,0,,
SC-103331,2022-09-22,2024-01-15,basic,29.99,Philadelphia,16.0,480,1,2,6,16,0,37.35,597.67,9,1,0,0,9.0,2,10,0,,
SC-103332,2023-09-27,2024-01-15,premium,49.99,Portland,3.7,110,0,0,1,3,0,32.35,97.05,0,0,0,1,2.0,61,15,1,2024-01-18,other
SC-103333,2023-08-01,2024-01-15,premium,49.99,Dallas,5.6,167,0,5,8,5,3,50.59,252.94,2,1,0,0,6.0,9,20,0,,
SC-103334,2022-10-08,2024-01-15,basic,29.99,Philadelphia,15.5,464,1,4,2,17,5,35.74,607.65,1,0,1,0,7.0,0,16,0,,
SC-103335,2023-11-24,2024-01-15,basic,29.99,Dallas,1.7,52,1,2,3,2,1,34.89,69.77,0,0,0,1,,2,35,0,,
SC-103336,2023-07-26,2024-01-15,premium,49.99,Portland,5.8,173,2,3,7,4,0,95.64,382.56,2,0,2,0,5.0,11,1,0,,
SC-103337,2023-02-10,2024-01-15,basic,29.99,Seattle,11.3,339,0,10,5,11,2,45.55,501.01,2,1,0,0,5.0,9,8,0,,
SC-103338,2023-07-28,2024-01-15,basic,29.99,San Jose,5.7,171,1,5,6,6,2,21.54,129.21,0,1,0,0,8.0,17,19,0,,
SC-103339,2024-01-06,2024-01-15,family,79.99,San Antonio,0.3,9,2,4,2,0,2,69.1,0.0,1,1,0,0,,4,9,0,,
SC-103340,2022-01-01,2024-01-15,basic,29.99,Seattle,24.8,744,1,1,2,25,0,25.7,642.55,6,0,2,0,9.0,7,15,0,,
SC-103341,2022-12-16,2024-01-15,basic,29.99,Seattle,13.2,395,1,7,5,10,2,47.55,475.46,3,2,0,0,9.0,6,0,0,,
SC-103342,2023-04-02,2024-01-15,basic,29.99,Houston,9.6,288,1,2,2,17,1,32.42,551.22,1,1,2,0,,5,0,0,,
SC-103343,2022-10-10,2024-01-15,basic,29.99,Phoenix,15.4,462,1,3,6,17,2,61.93,1052.79,1,0,2,0,8.0,25,9,0,,
SC-103344,2023-03-24,2024-01-15,basic,29.99,Houston,9.9,297,4,2,4,10,1,42.27,422.66,5,0,1,0,8.0,0,57,0,,
SC-103345,2022-08-06,2024-01-15,basic,29.99,Austin,17.6,527,1,7,5,54,0,43.89,2369.98,3,1,0,0,10.0,5,3,0,,
SC-103346,2023-03-20,2024-01-15,basic,29.99,Denver,10.0,301,1,5,3,10,1,44.42,444.24,1,1,0,0,,9,12,0,,
SC-103347,2022-06-12,2024-01-15,premium,49.99,Denver,19.4,582,4,3,3,17,1,56.29,956.86,2,0,0,0,,12,30,0,,
SC-103348,2023-11-25,2024-01-15,premium,49.99,Boston,1.7,51,2,3,5,2,0,28.17,56.34,0,1,0,0,7.0,13,4,0,,
SC-103349,2023-02-16,2024-01-15,basic,29.99,Austin,11.1,333,2,3,2,35,0,62.55,2189.4,4,1,0,0,8.0,9,15,0,,
SC-103350,2022-04-21,2024-01-15,family,79.99,Philadelphia,21.1,634,2,8,3,93,1,38.16,3549.32,8,0,1,0,8.0,9,7,0,,
SC-103351,2023-02-07,2024-01-15,family,79.99,Chicago,11.4,342,0,6,7,10,1,48.04,480.41,1,0,1,1,,3,57,0,,
SC-103352,2022-01-03,2024-01-15,family,79.99,Los Angeles,24.7,742,2,10,5,59,1,30.88,1821.93,6,1,5,0,5.0,4,8,0,,
SC-103353,2022-01-01,2024-01-15,basic,29.99,Chicago,24.8,744,0,5,9,45,4,44.21,1989.46,3,0,1,0,8.0,16,4,0,,
SC-103354,2022-07-01,2024-01-15,basic,29.99,Houston,18.8,563,1,9,5,18,0,45.56,820.05,0,0,0,1,3.0,0,12,0,,
SC-103355,2023-08-03,2024-01-15,basic,29.99,Denver,5.5,165,1,6,7,4,2,46.87,187.5,1,0,2,1,9.0,11,13,0,,
SC-103356,2023-10-05,2024-01-15,basic,29.99,Dallas,3.4,102,2,9,7,3,0,24.47,73.42,0,2,0,0,9.0,1,10,0,,
SC-103357,2022-12-10,2024-01-15,basic,29.99,Dallas,13.4,401,0,7,4,13,2,84.01,1092.12,3,0,1,0,5.0,1,9,0,,
SC-103358,2024-01-10,2024-01-15,basic,29.99,San Jose,0.2,5,1,2,2,0,3,23.99,0.0,0,0,0,0,,5,5,0,,
SC-103359,2023-08-30,2024-01-15,basic,29.99,Boston,4.6,138,1,10,5,10,2,41.47,414.65,1,0,0,0,9.0,1,22,0,,
SC-103360,2023-08-23,2024-01-15,basic,29.99,New York,4.8,145,4,2,6,8,0,27.95,223.58,0,1,1,1,1.0,26,74,0,,
SC-103361,2023-03-12,2024-01-15,premium,49.99,Phoenix,10.3,309,0,6,1,9,0,40.43,363.88,0,0,3,0,8.0,7,31,0,,
SC-103362,2022-01-01,2024-01-15,basic,29.99,Los Angeles,24.8,744,1,2,5,20,2,30.91,618.25,2,0,4,0,,3,13,0,,
SC-103363,2024-01-12,2024-01-15,basic,29.99,Dallas,0.1,3,1,10,2,0,0,51.03,0.0,0,0,0,0,,3,3,0,,
SC-103364,2023-11-13,2024-01-15,basic,29.99,Seattle,2.1,63,4,8,12,3,0,37.92,113.76,0,0,0,0,6.0,5,0,0,,
SC-103365,2022-01-01,2024-01-15,basic,29.99,San Antonio,24.8,744,0,3,1,28,0,34.79,974.2,14,0,3,0,2.0,2,28,1,2024-02-07,not_using
SC-103366,2023-10-28,2024-01-15,basic,29.99,Austin,2.6,79,0,3,5,2,1,42.59,85.18,0,0,0,0,,8,16,0,,
SC-103367,2023-10-27,2024-01-15,basic,29.99,New York,2.7,80,0,3,10,2,1,61.2,122.41,0,0,0,0,,21,4,0,,
SC-103368,2022-12-14,2024-01-15,basic,29.99,Philadelphia,13.2,397,1,2,3,26,0,30.17,784.35,5,1,2,0,7.0,16,0,0,,
SC-103369,2023-11-04,2024-01-15,basic,29.99,San Jose,2.4,72,3,5,11,2,0,44.04,88.08,1,2,0,0,8.0,2,24,0,,
SC-103370,2022-01-01,2024-01-15,premium,49.99,Austin,24.8,744,1,7,8,26,0,45.51,1183.23,6,1,1,1,7.0,0,27,0,,
